"Bias";"Emp.SE";"CI.width";"Cov.rate";"R.hat";"Autocorr"
-0,00632462600958283;0,0741167172653913;0,962073793538212;0,997;;
0,115746466294695;0,0739869457643453;0,930274026256664;0,974;1,47748423164706;-0,5
0,120682463465143;0,0742378904440832;0,944742533856118;0,98;1,21639724187552;-0,659837479849394
0,121604390862635;0,0742161164683661;0,946974229602718;0,984;1,14341680103214;-0,738224126964936
0,119737963381254;0,0740320524535924;0,94907946702332;0,984;1,10312051187655;-0,703252338842624
0,120751726553766;0,0747871678076473;0,935925782722566;0,977;1,08668045757202;-0,64028407512672
0,116085320672282;0,0725222224288189;0,941250344792615;0,985;1,07048407344276;-0,57503366601468
0,117080526859475;0,0748025026455233;0,948506480038364;0,981;1,05717238701431;-0,525462728698093
0,11900241208795;0,0706653396916059;0,941840054170751;0,983;1,05150396108823;-0,444349149253565
0,119033382062866;0,0741799525804289;0,927798116160916;0,969;1,05125497551237;-0,404093536063826
0,119008879568372;0,0723157298135815;0,950324373825502;0,985;1,03881780313259;-0,385855281670099
0,120456841371352;0,0759800914472583;0,945444014051539;0,978;1,03733299497647;-0,324912073431211
0,113574210367969;0,0715578905385884;0,933490210620919;0,983;1,03443899723583;-0,28642762939255
0,122869683077928;0,0734910264471885;0,946044953911761;0,978;1,03256713532138;-0,282607511728725
0,122268846853718;0,0728665191939128;0,949302357854407;0,981;1,02983880714796;-0,256426475653967
0,117309501198345;0,076186658025193;0,956129781540325;0,981;1,02749855456769;-0,235435131792321
0,122427991208141;0,0727781789535216;0,938777931358854;0,977;1,02652350012702;-0,218876879462185
0,122869447962655;0,0708845998070276;0,940689866548271;0,978;1,02507873763195;-0,219119244087576
0,118768986791064;0,0726843210218074;0,94245641032742;0,987;1,02231211775527;-0,187902050048202
0,117351967930321;0,0714878503189123;0,940682382763117;0,984;1,02153471096137;-0,188816500900578
0,119286473364032;0,0713125315151899;0,958639987385012;0,984;1,02067926075771;-0,168504960366339
0,118554878816622;0,0748090070938587;0,948916838437574;0,986;1,02008036241701;-0,144399296881627
0,123270377601949;0,0735439762239556;0,944217732586185;0,98;1,01950404541056;-0,141374477534934
0,123443789762892;0,0734926731409444;0,93993783386844;0,984;1,0177154077974;-0,134361616906982
0,117464938567264;0,0736832839857826;0,959072847454425;0,987;1,01744001057903;-0,120783481691231
0,117526925309928;0,0768749588339991;0,946668974735758;0,984;1,01660517174937;-0,137069185274324
0,122691084022396;0,0753275480066349;0,917742407731659;0,975;1,01555886392772;-0,123568924000931
0,124516673922829;0,0726753990942261;0,919291905597628;0,98;1,01522698857887;-0,103484767259902
0,12000660498286;0,0739067223720804;0,966627972826281;0,987;1,01428759652817;-0,111864419891187
0,120622471574551;0,0745203245741537;0,941940349700085;0,985;1,01465705075232;-0,097448919521567
0,116638352929936;0,0750529219281119;0,955603816705651;0,982;1,01379124947952;-0,0927609011481838
0,118242860599103;0,0701385943899795;0,943473282851319;0,99;1,01292811198213;-0,0874280721977918
0,121036458474731;0,0741914785334674;0,944159737283402;0,98;1,01267411443598;-0,0863623418377294
0,120052693005315;0,0742551311429067;0,956178937935339;0,987;1,01210277589626;-0,0723269538224332
0,121988555975347;0,0771716729732864;0,94063529669613;0,975;1,0114519294032;-0,0826894294941771
0,117150746827159;0,0720155776589317;0,955086025777564;0,985;1,01150539754919;-0,0594067072704763
0,119896637979316;0,0760828459352009;0,943894430352277;0,972;1,01125322680112;-0,073678199949253
0,121396591876281;0,0756010954099107;0,927380657120059;0,983;1,01094724802777;-0,0632070931514688
0,119954913881083;0,0755604624585697;0,914597703382428;0,976;1,01118664802548;-0,0605738683628626
0,119643718171693;0,0728421454874626;0,947379261693157;0,98;1,01058637633547;-0,0482038905743673
0,116957476831373;0,0738850177430167;0,937682909145815;0,98;1,01070288478176;-0,046079524548324
0,118195644357624;0,07375499531561;0,957030407902052;0,984;1,01003129862723;-0,0601192420681021
0,117867186929723;0,0703357375174216;0,93193103706991;0,977;1,00969991823286;-0,0568323624356389
0,117447342376734;0,0778801371862316;0,956054071286232;0,981;1,00950160464481;-0,0353190853828268
0,122357902970749;0,070421575006202;0,954683663905537;0,982;1,00971192744453;-0,0252931896206038
0,117258138296533;0,070014224102811;0,948201878168168;0,988;1,00884751091897;-0,0389448364659849
0,124235203012539;0,0729651933388875;0,926916587765334;0,981;1,00845025131635;-0,0386696183919074
0,119356825323057;0,0741271319850973;0,962190204128157;0,981;1,00921509761831;-0,038454902470207
0,118489896160541;0,0728753882678813;0,950889144441428;0,983;1,00896202489618;-0,0289513133187477
0,117996972898792;0,0748472138936257;0,952094181936373;0,984;1,008003624411;-0,0320262937603754
