"It.";"bias";"CIW";"cov";"R_mean";"R_var";"AC_mean";"AC_var"
58;-0,0453589907740008;1,03712612739918;1;1,02250080604553;1,02033508634446;0,00302762294625288;-0,0849321192736249
59;-0,0248853446520446;0,849512334705203;1;1,02352622284259;1,02006787761105;0,0478726502175354;-0,0778403062457546
60;-0,0336705262430271;0,84732957733592;1;1,02344903005853;1,01959338606588;-0,00813803119374376;-0,0822558919040069
61;-0,0275211333221702;0,964302853705525;1;1,02400952891334;1,01972252733872;-0,0112566268825678;-0,0841177768360784
62;-0,0250955671719767;0,965866501268817;1;1,02471261303561;1,01941162989887;-0,00573167752480138;-0,0822748668070852
63;-0,0295364957556341;0,748367228996461;1;1,0262094724313;1,02039399098762;0,0434867232897716;-0,0877367953485248
64;-0,0361750818106372;0,826592616339332;1;1,02577139334482;1,020417068435;-0,049409597264178;-0,0853778196900861
65;-0,0508234525180516;0,810396364208752;1;1,02539139611938;1,02066467353792;-0,0460611774041105;-0,0871709574976571
66;-0,0483119207200601;0,807381436899554;1;1,02348585398133;1,01948462407663;-0,0117402200922361;-0,0827087218306752
67;-0,00867839549581324;0,861155098489566;0,9;1,023353783617;1,01893660468912;0,0372216957585451;-0,0831393254951098
68;-0,0269354692993586;0,859494952191526;1;1,02252785892389;1,01739508751656;0,0797796646883632;-0,0858264831730766
69;-0,00179563396957629;1,16571476549251;1;1,02233099655275;1,01657572794589;0,0495870745699455;-0,0876211096406255
70;-0,0198870105736854;0,868255513729554;1;1,02146454090867;1,01724881796522;0,0540320817401524;-0,0834656077169946
71;-0,0371978733297923;1,01476062539648;1;1,02187650233799;1,01733670981599;0,0551733422839304;-0,127129883755865
72;-0,0392061317455765;1,11519353918718;1;1,02088576411684;1,01681122175564;0,0349025381482065;-0,0516113295791569
73;-0,0198586957944102;1,12706605948707;1;1,02032705447065;1,01715596292272;0,0356165788791879;-0,078117164614559
74;-0,039450992215624;1,00608813501353;1;1,01928290422988;1,01652297418489;0,0716254694197495;-0,0774106514545745
75;-0,0314406220623287;0,879735943919349;1;1,01841683411117;1,0173305730368;0,0414787254731556;-0,0509879628669371
76;-0,0195432494102307;0,948383715573585;1;1,01950254469608;1,01765230872478;0,0716337540958248;-0,0752217703478942
77;-0,054165007760982;0,904609671450017;1;1,01907381539179;1,01808490262745;0,040895753632931;-0,032558630759462
78;-0,096515033822444;0,888398666197804;1;1,01875042653675;1,01725002996848;0,0759123537766186;-0,0416781020920667
79;-0,0154273814380454;0,93602352827387;1;1,01848971468116;1,01811872469407;0,0769620541094653;-0,0816207269219337
80;-0,0742282322890128;0,816108409454818;1;1,0192120906878;1,01912594108682;0,00409037059932051;-0,096762498732564
81;-0,0540647517282508;1,06120259200479;1;1,01914007897374;1,01824094026959;0,00336812776650975;-0,120544944112025
82;-0,0555120447081284;0,893951858896291;1;1,01916743555121;1,01797951695011;0,00750597829710573;-0,0548324666334576
83;-0,0628602153888492;1,21320394825306;1;1,01957976506622;1,01708837716604;0,00342936807264416;0,000813116251581592
84;-0,0435754603622997;0,957468965130975;1;1,01902514631857;1,01573657196706;0,075918817836303;-0,0616610661841185
85;-0,09115798214895;0,955960322461799;0,9;1,0186294683979;1,01612221258442;0,075586898411923;-0,063905801162154
86;-0,0612735188705545;0,91576462475328;1;1,01781365490386;1,0155304213327;0,0757705458852837;-0,0368725298770979
87;-0,0414957572528636;0,929143263572128;1;1,01805544473214;1,01566388681462;0,074404426962347;-0,0752106834327636
88;-0,0231406614549874;1,09142347472045;1;1,01647104969255;1,01465501654545;0,0729982063456279;-0,047266083147418
89;-0,0344356606967015;0,873312482668529;1;1,01630707230157;1,01440521290648;0,0670427950851192;-0,016038229338188
90;-0,0515428783491897;0,972732993471642;1;1,01580290433484;1,01406246350583;0,064930756186798;-0,0164863225934034
91;-0,0609440920081097;0,946861014994967;1;1,01602659887126;1,014092435677;0,0504272310762331;-0,102349535621511
92;-0,0153049745014737;0,933238446078998;1;1,01567121449593;1,01422312510104;0,0134638553584656;-0,0587299533726606
93;-0,0573571834133473;0,886602272382161;1;1,01531277563191;1,01434918110044;0,016156263732718;-0,0843181529684147
94;-0,0366912976438486;0,873459248017702;1;1,01542342588457;1,01441495424394;-0,0435434802590197;-0,0865080187189115
95;-0,0545078342965981;0,887480060147637;1;1,01588680121318;1,01496742721729;-0,0217594837654475;-0,0843895430781078
96;-0,050885302568741;0,881732056016734;0,9;1,01504424925806;1,01403156978949;0,0254762879690658;-0,0841669657873243
97;-0,104511905041911;1,08223925454716;1;1,01516601095276;1,01407186451942;0,0788849439166288;-0,0814652864463376
98;-0,0250112308353979;0,874745769898676;1;1,0144536647146;1,01333125300537;0,0321431554391967;-0,0529452241271702
99;-0,0305767041961657;0,99157307433966;1;1,01381583830389;1,01348821626422;-0,00148355895152177;-0,0842106963873156
100;-0,0438350903659641;1,14414407512269;1;1,01274133241028;1,0132576330921;-0,00327662110534844;-0,0532952290947166
