"It.";"bias";"CIW";"cov";"R_mean";"R_var";"AC_mean";"AC_var"
29;0,00293476852286515;0,935795447467854;0,954;1,04830302511686;1,04792183839724;-0,108146710703094;-0,128925028247606
30;0,00400530008063451;0,934656853198421;0,953;1,04482738707643;1,0442152030789;-0,10818665582564;-0,123832346222516
31;0,00298108411324685;0,935567318498334;0,959;1,04515005307547;1,04485768866965;-0,0999578453023119;-0,116114126758977
32;0,00242083507858981;0,937107978791245;0,964;1,04176176978511;1,04110076471435;-0,105605490419996;-0,115000471975163
33;0,00555794883095975;0,910989048349731;0,947;1,04197191580051;1,0414384247774;-0,101945914970313;-0,109376375416509
34;0,00335364350873995;0,912891523129478;0,937;1,03930455857724;1,03875950610359;-0,0949043625292332;-0,111467462128491
35;0,00551206729404126;0,923326216679782;0,957;1,03954729627655;1,0384982904357;-0,0827404017591858;-0,101342590199828
36;0,00179529476409957;0,922550672915037;0,956;1,03706374333718;1,0359100302587;-0,0903406303850587;-0,0966349909758667
37;-0,000245807621128104;0,919431993474421;0,954;1,03727573550248;1,03634271703988;-0,0835390172431005;-0,0935393232068512
38;0,00223266942767502;0,935072301189442;0,954;1,03488379224125;1,03400676165445;-0,0747076510696147;-0,0839468997882751
39;-0,000662690986549582;0,934276335804386;0,951;1,03520448760229;1,03424403195168;-0,069963436049748;-0,0856171811869103
40;0,00329392109085099;0,91195206769824;0,955;1,03330040866149;1,03217595845119;-0,0657988058462506;-0,0878792157562406
41;0,00534153800096015;0,930987772009878;0,957;1,03351476112552;1,03238711323885;-0,0702387675568502;-0,0859090386139597
42;0,00498407726148929;0,903603739378547;0,954;1,0318393701837;1,03073499447755;-0,0640514666139835;-0,087693141193266
43;0,00393741390748291;0,907927572331215;0,95;1,03205833261532;1,03072786877854;-0,0668802734180738;-0,0898301517515982
44;0,00222759034283741;0,923951916423435;0,953;1,0303363301819;1,02923006742141;-0,0605008569913965;-0,0732490814544584
45;0,00529703621107101;0,921406998396444;0,943;1,03041210485801;1,02962367798034;-0,065991722224455;-0,0774791443019336
46;0,00423236872494914;0,926161970101345;0,947;1,02885512531673;1,02795307398648;-0,0588637803133052;-0,069954666213005
47;0,00124886360263354;0,908992520136214;0,946;1,02908958311402;1,0281482106778;-0,0553977784032811;-0,0863909109824189
48;-0,00226037280753008;0,930193524882596;0,951;1,02774730484846;1,02675431716319;-0,0520939418677758;-0,0711105409299775
49;0,0010372852555179;0,942319888269769;0,942;1,02790370611299;1,02700026913524;-0,0524137550342161;-0,0714657901348024
50;-0,00166793453404737;0,928903049722912;0,959;1,02657036099938;1,02565492451374;-0,0532256175440325;-0,0749757765454518
51;-0,000586281018560398;0,914704260899908;0,945;1,02683403361923;1,02600832824681;-0,046512575197102;-0,0666797641124799
52;0,00147100551753999;0,928559253475908;0,949;1,02554594088305;1,02482864479099;-0,0374923261189314;-0,0626733589411207
53;0,00026501058541259;0,931195954335813;0,94;1,0256354697341;1,02493027447214;-0,0385907315798126;-0,062323790341501
54;0,000213056024401379;0,914157490943334;0,946;1,02438100217449;1,02394703965222;-0,0401903071308564;-0,0583559368163759
55;0,000177209035938581;0,938593355261459;0,955;1,02457035731927;1,0240154853076;-0,0408324515820483;-0,0596717800270037
56;0,00206445707251654;0,927890756494685;0,957;1,02348834472016;1,02313026607227;-0,0286335924073798;-0,0598849416930146
57;0,00416738817774732;0,939861674754987;0,95;1,02360239542546;1,02324851651939;-0,0302034638859186;-0,0530174238668569
58;-4,21938912582216e-05;0,914477418920657;0,945;1,02280408159142;1,02214979660641;-0,026492613909503;-0,0534564386499286
59;2,2727035992319e-05;0,9282665888033;0,952;1,02305470908743;1,02234814879739;-0,0210490523382629;-0,0539388181062268
60;-0,00228161768242276;0,917697142766946;0,951;1,02190379495555;1,0213601401906;-0,0149569008043028;-0,0490041352632001
61;-0,00449093495205014;0,910586413390626;0,952;1,02216942996127;1,02144566591474;-0,0239096653486813;-0,0518293958928724
62;-0,000513120863698643;0,925128983759767;0,944;1,02135392701229;1,02052913145582;-0,0200668516312066;-0,0505235045793126
63;0,00051962826863316;0,936257678938117;0,952;1,02145304137034;1,02061748493504;-0,0196820722883139;-0,0531044692245196
64;0,0040156979698031;0,918702459946257;0,956;1,02058090789327;1,01990242912347;-0,021445638132075;-0,054756445143488
65;0,00163302332467669;0,923746840616409;0,959;1,02079032834253;1,02004625611917;-0,0220724277096242;-0,0518265754847738
66;0,00254800071762143;0,92923659162238;0,962;1,0199612908484;1,01921778990122;-0,0156807686970371;-0,0555800254447393
67;0,000116952206186505;0,925252825037982;0,95;1,01996735049611;1,01928009725642;-0,0216200529139174;-0,0499856960071921
68;0,00323036875782139;0,908081720098718;0,947;1,01929573407177;1,01854761704242;-0,0105637848086738;-0,0484710525227738
69;-0,000580079424323978;0,919750652247781;0,95;1,01940797385202;1,01863045881366;-0,0144442939922975;-0,0480227005585098
70;0,00358284358960212;0,931721292743067;0,963;1,01868143704203;1,0179883153951;-0,0132724064286724;-0,0477764613330579
71;0,00134595337978736;0,926030440597295;0,952;1,01874719165467;1,01812717937476;-0,0176957188900272;-0,0466982622623474
72;0,00350002554601516;0,919755178701599;0,954;1,01805190268147;1,01754371837792;-0,0114464502719357;-0,0442566484583709
73;0,00795345617794505;0,927835254438169;0,96;1,01806797530646;1,01761139543269;-0,00851907073040417;-0,0429401417582938
74;0,00294117305703504;0,937501642479514;0,958;1,01745778987094;1,01716923390807;-0,0060926316213391;-0,0426855312602461
75;0,00244526765280409;0,933918056088795;0,959;1,01765716318239;1,01730132244303;-0,00634167419563171;-0,039788190398845
76;0,00312944583917848;0,935323134537918;0,954;1,01704143977501;1,01678498871307;-0,00826061698374303;-0,0355513677259024
77;0,0031778389590034;0,932238374485056;0,964;1,01710486831527;1,01682766149767;-0,00480785965383526;-0,0338900805942622
78;0,00129085023358601;0,899044541335333;0,956;1,01658325551028;1,01627816096576;0,00218108922845738;-0,0331141233728689
79;0,00338478865695262;0,917023078238826;0,956;1,01666675468147;1,01638163812415;-0,00324241099677464;-0,0332890227966749
80;0,000220609300734894;0,930172537952121;0,949;1,016173278508;1,01584786895655;0,00240020432096475;-0,0278484574646634
81;0,00156784022487104;0,925999298547375;0,945;1,01610810545978;1,01594599100343;0,00250987774597791;-0,0288638963591678
82;0,00340678959464263;0,910964948239895;0,947;1,01565030202983;1,01551300793973;0,0100718136284859;-0,0285196168308462
83;0,0054031248249801;0,931545308341605;0,961;1,01573700804547;1,01555352390116;0,0084406871400443;-0,0291527273155286
84;0,00118502641585806;0,944935923765713;0,955;1,01524634141455;1,01513882667603;0,00881584544521108;-0,0328860694701913
85;0,000396932205320676;0,929266932022969;0,95;1,01527048132885;1,01530001413327;0,00601892960545707;-0,0309247639344549
86;0,00206192111189734;0,929363797754018;0,952;1,01483110148511;1,01489979780734;0,00669958645305822;-0,0270967852491359
87;0,00406662762301813;0,930910348185975;0,949;1,01495396176957;1,01505057987656;0,0068381439670268;-0,0227887041311274
88;0,0011577012466861;0,937490912845844;0,959;1,01457764958911;1,0146754370973;0,00510124825086162;-0,0262802298997228
89;0,00318678495907268;0,944612577934393;0,956;1,014671229169;1,01478284022193;0,00728452205073221;-0,019014802572583
90;0,00218933672728591;0,910657676138341;0,958;1,0141984671819;1,01444463809772;0,0127377532223816;-0,0185176976246891
91;0,000508277623852385;0,92224320623287;0,948;1,014291175949;1,01452173357023;0,00916723754621295;-0,0154502384768082
92;0,00629640658524252;0,937509298723148;0,95;1,01388664232748;1,01412649490108;0,00573353912827189;-0,0146786636366959
93;0,00243712538961079;0,926700455877788;0,96;1,013952199003;1,01411649926426;0,0089201776728333;-0,0148275640414015
94;-0,00130564066661946;0,911718289248759;0,966;1,01349796987499;1,01371802959528;0,00602784238337768;-0,0203048622343112
95;-0,00145396360556001;0,927587088237081;0,945;1,01355842763703;1,01372776313128;0,0141660748184663;-0,018836211444912
96;0,0024838298620525;0,934418374272277;0,957;1,01324450426064;1,01337141725972;0,0195151841221671;-0,020823577817205
97;0,0056993293618651;0,923077195158648;0,949;1,01335593179672;1,0133991809513;0,0173599883451727;-0,0160744564248146
98;0,00374438675724175;0,946155282388084;0,964;1,01302656895789;1,01307263891126;0,021260464418258;-0,0174235368946084
99;0,00286642708303582;0,921291547710875;0,956;1,01315327557067;1,01310308152404;0,0226582333976488;-0,0197142707870122
100;0,00035942081352402;0,920057244841322;0,946;1,012826460057;1,01279992760715;0,0221864920483962;-0,016945941370881
