"Bias";"Emp.SE";"CI.width";"Cov.rate";"R.hat";"R.var";"Autocorr";"AC.var"
0,0587954545779126;0,073531899782738;0,963716711583367;0,998;1,01686107273292;1,01646886057923;0,0117761542115981;-0,0397796944900597
0,0592578356765761;0,0756480963408242;0,938917162863615;0,992;1,01629133901999;1,01599947232188;0,0101031218545972;-0,0374849759332925
0,0562961178193504;0,0759386495535419;0,937801215338809;0,99;1,01641637942318;1,0160877621823;0,00344593526427686;-0,0360498252616272
0,0578489023759503;0,0721548047373697;0,944223486304341;0,99;1,01589338475378;1,01563864848785;0,00293099818007105;-0,0357889370813697
0,0529781966035183;0,0736481672499292;0,939446118754322;0,994;1,01597280518572;1,01572226985821;-0,00345414879827092;-0,037374262127673
0,056726002942654;0,0742033984681923;0,929052293298229;0,995;1,01544433604421;1,01525888712717;0,00633754690550905;-0,0391912780478269
0,0526264735802084;0,0767917264802618;0,947194730599536;0,996;1,01548866576608;1,01537320372395;0,00760537069541384;-0,0331244665661547
0,056738546221593;0,0758165410864358;0,915748802880712;0,991;1,01505850045881;1,01493489007363;0,00929055576645703;-0,0357556062140566
0,0595883100292656;0,0734943063933779;0,916887270163235;0,993;1,01509924476393;1,01495976954801;0,010683799277325;-0,0305008831681132
0,0567298239415899;0,0731836270432132;0,928062013419033;0,996;1,01463566499872;1,01447537214385;0,0139548866367563;-0,0270989924171139
0,0546144256314358;0,071073767974051;0,936750125567586;0,994;1,01474747427288;1,01453184612145;0,0127820433934286;-0,0286641583197243
0,0573844950557492;0,0734109629990179;0,926883713169962;0,99;1,01441491861511;1,01418005912603;0,0134109585125116;-0,0265474537752865
0,0576459670042726;0,0739526058813544;0,959864897071205;0,996;1,01451645111763;1,01430410256785;0,00965134447630963;-0,0256042828967457
0,0543253881022698;0,0729054283645175;0,937017655811415;0,996;1,01415006886284;1,01387213647826;0,0150941090321163;-0,0284126686140152
0,0609168437960053;0,0738684660961419;0,926762228547846;0,991;1,01423601990128;1,01386960043404;0,0176419775116405;-0,0230427734529331
0,0573222032263945;0,0721558327961395;0,945458180052982;0,993;1,01385928280696;1,01354153382326;0,0161216465050712;-0,0257753936163309
0,0578070170000755;0,0728188566454155;0,935415503230138;0,994;1,01388656150675;1,01358595840026;0,0218090427487285;-0,0226547077845556
0,0569547427500847;0,076245111128404;0,944502110023505;0,991;1,01353728008142;1,01316608279139;0,0184854075846127;-0,0217695237108035
0,057627272446382;0,0759061647221567;0,954361328798308;0,998;1,01357210752974;1,01320419114588;0,0193632325815113;-0,0179616905804431
0,0569707090163321;0,0770456398771295;0,946243743131383;0,99;1,01318278727389;1,01300122346447;0,0193123778337207;-0,0172567933494828
0,0585378861894892;0,0739973271825513;0,94905125939066;0,997;1,01326318055703;1,01301971079247;0,020037870432498;-0,0144033017921604
0,0562009677202044;0,0731331030191739;0,940299858160987;0,994;1,01298906009333;1,01273258669386;0,0194614845196919;-0,0140790783874757
