"Bias";"Emp.SE";"CI.width";"Cov.rate";"R.hat";"R.var";"Autocorr";"AC.var"
-0,163158129606357;0,0722418810765266;0,889273578976665;0,968;1,04164374599343;1,04220705095858;-0,075504199233573;-0,106633764506235
-0,164620676385015;0,0730363384544283;0,891799094232351;0,955;1,03862650158051;1,03890432527495;-0,0686937434796612;-0,118879990112294
-0,162196288520509;0,071761057496362;0,907448587415777;0,957;1,03934694286063;1,03933787362781;-0,0641264322100793;-0,11118762459402
-0,161633852419906;0,0720212145214247;0,907719320530788;0,969;1,03684637102077;1,03628552348092;-0,0700938715830638;-0,105514404001454
-0,157021483148546;0,0707730175980445;0,919023201340381;0,974;1,03717144970193;1,03655261362775;-0,0705321292286135;-0,104646526775375
-0,159875726594638;0,0700783270717745;0,909421598816217;0,964;1,03480568189341;1,03419065922646;-0,0631389688243132;-0,0939465962872573
-0,163418756415685;0,0713273639574778;0,90567461673373;0,964;1,03515607838685;1,03477595091527;-0,066106340167058;-0,0977856459351712
-0,159414514367879;0,0694117183183529;0,901788363301289;0,956;1,03312500823925;1,03256734726975;-0,0647501348411094;-0,0989665529298647
-0,156798951657296;0,0692070252735748;0,897215188749423;0,966;1,03346559495483;1,03258003125616;-0,0563556480483738;-0,0879825017203565
-0,158204161151187;0,0685876442088015;0,908156281318559;0,975;1,03156818255868;1,03075184203389;-0,0566221350057045;-0,0873237791798424
-0,156126503192201;0,0708613695048421;0,903897299214262;0,969;1,03167043909793;1,03090519782293;-0,049470366879574;-0,0874752635142671
-0,160457511638838;0,0714403931370468;0,910177367722412;0,956;1,02977994850777;1,02932475331849;-0,0514127478870747;-0,0902821513644378
-0,160816503485513;0,0686457257156228;0,901712814325924;0,967;1,02999377582708;1,02960682403024;-0,0468981895323743;-0,0864358616097068
-0,162620290036316;0,0714806419604405;0,923574362878787;0,967;1,02852506395677;1,02811447939794;-0,041517068536296;-0,0842692241200361
-0,160611740611234;0,0723999951340698;0,924664220252531;0,97;1,02851132581104;1,0284172938071;-0,0377897021489064;-0,0812628846908616
-0,161280235247253;0,071152883600958;0,934282840152494;0,98;1,02710723235167;1,02715441810329;-0,0340973414951748;-0,0741157195197921
-0,161802102260438;0,0686376547525881;0,924768895891943;0,966;1,02747821415996;1,02740607024939;-0,0367436984166226;-0,0744194441186596
-0,158719915377096;0,0701796484519016;0,906401610748551;0,95;1,02607194203073;1,02608078200218;-0,032220428448108;-0,0708391072181658
-0,159981123059656;0,0710566930872034;0,899650638835973;0,956;1,02638540986005;1,02621334046557;-0,0304931161571537;-0,0645584284149787
-0,160618223672407;0,0705131226551398;0,909111037028224;0,959;1,02531345986775;1,02475517459608;-0,0366908677607086;-0,0607038197452204
-0,157764634285027;0,0715073503443828;0,902903817435882;0,968;1,02544954556368;1,02481401655736;-0,0252239819208254;-0,0635207728124517
-0,157491317171685;0,0732874223534774;0,918015281197712;0,963;1,02415426347733;1,02381109387991;-0,0330164754521597;-0,0663096055731602
-0,164530689574647;0,0731925354372019;0,91505481734916;0,959;1,02430821936333;1,02401889103903;-0,0280895228648413;-0,0712322206222179
-0,161375526933472;0,0724238780355784;0,910004138683913;0,967;1,02324383362097;1,02306755264988;-0,0251521140850951;-0,0666151495756082
-0,163503419506691;0,0699024976062542;0,903527004997743;0,956;1,02335877207166;1,02322587899442;-0,0280297234792938;-0,0603906062258823
-0,161609559612691;0,0711671432184427;0,899359641404707;0,96;1,02226224574487;1,022263026382;-0,0196838839507158;-0,0578573793990447
-0,161051561421957;0,0721254853072673;0,917639320570662;0,964;1,02243140655795;1,02242424101354;-0,0206346037038111;-0,0688367771361607
-0,162539983999465;0,0710477598219534;0,91140255946867;0,972;1,02154489184061;1,02140959178912;-0,0175151136791902;-0,0655057727474034
-0,161938178204466;0,072412601048057;0,906964718546423;0,959;1,02159393372928;1,02158809345785;-0,0155361511874994;-0,0591875513220843
-0,161304027563776;0,0720252639021539;0,922757403509647;0,961;1,02078620748339;1,02080799416145;-0,0125754203272626;-0,0541662597056386
-0,160235175382688;0,0708790614987768;0,899237263247692;0,963;1,02106744179629;1,0209502292052;-0,016614327828185;-0,0549435040252979
-0,161699371440511;0,0718950168441673;0,895821287635643;0,954;1,02035741909795;1,02015740813118;-0,0112425901672517;-0,058993402942296
-0,156836122792667;0,0719548991401704;0,900218046703591;0,963;1,02061384685117;1,02030345245827;-0,00651178581798732;-0,0504388395733782
-0,159461314527093;0,0720534801800833;0,909369470604908;0,964;1,01984309801153;1,01963093070114;-0,00458339715879733;-0,0464737998804738
-0,158403093499662;0,0713642659457631;0,892124114006902;0,96;1,02004631677363;1,01968323381841;-0,00977714411063512;-0,0476983491220259
-0,159187301444964;0,0720202560688921;0,915507136297527;0,97;1,01940577396052;1,01899599618189;-0,00944082222726924;-0,0465381075045907
-0,161843007081452;0,0698835772521688;0,904402654039455;0,955;1,01944851433218;1,01914995936762;-0,00971744559521889;-0,0448169377306535
-0,162068274220677;0,0694140816192969;0,930192202391106;0,966;1,01878756154348;1,01864273390847;-0,00325419963892022;-0,0424675867405427
-0,164144352825176;0,0706162720866995;0,913845209770857;0,961;1,01887771211255;1,018782423923;-0,00681432848894658;-0,0454206703884896
-0,16367778441295;0,06994074762245;0,900452019313084;0,959;1,01818304423184;1,018146079835;-0,0018062467144679;-0,0433779136707086
-0,160252471914959;0,0734976658085946;0,916309237098607;0,964;1,01828887275446;1,01828175392069;-0,00704664967420285;-0,0440827419420159
-0,161575122715211;0,0732708547491532;0,9146432640683;0,959;1,01779543827897;1,01767694682259;-0,010653933123078;-0,0465759639427656
-0,167606635692749;0,0747982387228623;0,908350691657624;0,947;1,01788979629666;1,01777583476912;-0,0099106113822364;-0,0456565907572811
-0,16476139722556;0,0719483439158078;0,89457634143281;0,949;1,0173485932429;1,01712610218593;-0,0125813716707414;-0,0456525058287596
-0,158477213348703;0,0706408056677585;0,903986175436059;0,971;1,01750478940846;1,01717849286682;-0,00879438591333529;-0,0455620845557516
-0,160211007838002;0,0718906656496015;0,904895481381884;0,965;1,01693351374924;1,01670318021977;-0,00488600881991865;-0,0459847720988662
-0,160084256931391;0,0718318582489153;0,896825774438241;0,949;1,01694673265824;1,01678153056677;-0,00575936686050061;-0,035903503051389
-0,159616911166951;0,0709617939760367;0,901435540166359;0,961;1,01639537737368;1,01630856378462;-0,00458808042183003;-0,0381216043949221
-0,160410176687467;0,0725682486489482;0,915452442558963;0,966;1,01640211857461;1,01637238774109;0,00130221397299927;-0,0430679439617393
-0,161129410322858;0,0677195617865632;0,905296653110318;0,954;1,01590390832526;1,01588697277448;-0,000235867282777998;-0,0376195534846675
-0,162559488140629;0,0730862855517205;0,900839115006165;0,96;1,0160902717007;1,01593910814394;0,00128517240766688;-0,0353005418422108
-0,160629839523233;0,0681426942220732;0,911549897763781;0,958;1,01557835846907;1,01550871421205;0,00258657470467988;-0,0358653740171609
-0,16519447657194;0,0683169508429915;0,9010597471897;0,954;1,01555609916951;1,01553701669635;0,00509489959372694;-0,0340743169803561
-0,160568556809566;0,0706842499109036;0,927119531901725;0,974;1,0150608834558;1,01515496471552;0,00659085360067726;-0,0326455954522628
-0,160314822444988;0,0690742351837101;0,900972508525512;0,968;1,01515153625677;1,0153245164062;0,00672920352185327;-0,0263946865199641
-0,15921111658206;0,0698194897967892;0,907208178282765;0,957;1,01471269637179;1,01488242997333;0,00581551554126428;-0,0246677198444602
-0,16149003858707;0,0716936915732268;0,90833531024781;0,969;1,01473657309005;1,01494081009228;0,00622022936441241;-0,0220305114565549
-0,157075340807818;0,0681758279330947;0,910372970035448;0,973;1,01434553453633;1,01452000533078;0,0104857366274066;-0,0224929372071777
-0,160611771801316;0,0710510549252765;0,919857009367819;0,965;1,01437027648181;1,01459407575293;0,00631637995711719;-0,0218492207134646
-0,16106412549754;0,0711073660362889;0,916742495603066;0,963;1,0140843652197;1,01417755369261;0,00980308354474588;-0,0201366907443175
-0,157064635266773;0,0704020786121222;0,926634348628137;0,964;1,01412087875814;1,01431908732078;0,00842809337335478;-0,0209449049820594
-0,162238386887353;0,0733119528194328;0,902054487379543;0,97;1,01374735470318;1,01392256477807;0,00754798853489043;-0,0144747770564861
-0,163068473371195;0,0686737387253415;0,896061188591523;0,957;1,01381539321284;1,013999762208;0,00656661440455077;-0,0185020030436174
-0,162345479304329;0,0732722229354467;0,894513989116705;0,965;1,0134364489923;1,01367088418211;0,00470019545054347;-0,0167850046932214
-0,162103444108598;0,0723822804976208;0,910908255566954;0,963;1,01348149934046;1,01370559439476;0,00515075333495528;-0,0134613769705336
-0,163508287257153;0,0698116375134069;0,906138365331407;0,957;1,01320709378945;1,01341730459617;0,00816916088290268;-0,0204394980153435
-0,157956345966998;0,0704556628821148;0,896950479091025;0,961;1,01326426960722;1,01350336433667;0,00819967069610322;-0,0169248765517964
-0,156549035681676;0,0690454872243776;0,92071332079823;0,973;1,01301489411422;1,01317342876676;0,0116377358262774;-0,0128671080449989
