"Bias";"Emp.SE";"CI.width";"Cov.rate";"R.hat";"Autocorr"
0,00478136451469524;0,0651204828651826;0,934299860137898;1;;
0,122642353507094;0,0688419077265721;0,929091036192639;1;1,58673947813205;-0,5
0,0756244838591931;0,0750361621165062;0,730909206699343;1;1,29967707450938;-0,653795565860919
0,127789357253261;0,0862623808557058;0,923863441406366;0,9;1,52488442271658;-0,733671308329829
0,10514990228929;0,0900160900393497;0,964929196544005;0,9;1,51396745357472;-0,69774118760376
0,104722108453682;0,0643121734068481;0,873645835767654;1;1,26918011331271;-0,579270388213465
0,124951335328223;0,0615260043466041;0,896946553503239;1;1,31267642310612;-0,499947122022712
0,0691980266878058;0,0882459340709842;0,975777261619622;1;1,20076393216604;-0,50357580634874
0,123460282692774;0,0679785428971529;0,93267317981286;1;1,17671643461762;-0,10522171005626
0,127589977712512;0,0444966795561938;0,875866943236524;1;1,13927073276445;-0,602196738334985
0,123327236834338;0,0420493506803296;1,13570082060706;1;1,14115151807107;-0,388464840576804
0,135497073363153;0,0636084587522661;0,754109670104022;1;1,09677574891142;-0,527948473737202
0,117806020763342;0,0725800827565252;1,04942004474253;1;1,13044555162733;-0,310785952830194
0,104017641798314;0,0773878590674768;0,947491215030424;1;1,08387774684784;-0,178223187857342
0,11199461049096;0,0806051358346397;1,01346228791077;1;1,11332088368298;-0,525883713627879
