"Bias";"Emp.SE";"CI.width";"Cov.rate";"R.hat";"Autocorr"
0,00188578850944943;0,0747863816951939;0,928171446599655;1;;
0,115705762501185;0,0736648484978084;0,909616993213017;0,99;1,62504175047398;-0,5
0,130306396632009;0,0705005828255875;0,948189705799617;0,99;1,3451157327615;-0,658844125949107
0,121570897963645;0,0692902358949962;0,933508496597726;0,98;1,43061619926046;-0,744484397929947
0,11746569064556;0,0677047567476111;0,884994553177274;0,99;1,43639098454298;-0,702234899585755
0,127199751446894;0,0825531361309907;0,984366932584244;0,97;1,26541793753647;-0,662152611266861
0,134565105881803;0,0699898867136893;1,00279290772397;0,99;1,27862443114005;-0,613216247837337
0,124353422809026;0,0734944670765208;0,958012401374173;0,98;1,17505116912251;-0,555666194613577
0,124265594406606;0,0756396777257749;0,87883715958377;0,95;1,18097055147711;-0,382693845351215
0,115022252980234;0,0701873791287191;0,940390330780517;0,99;1,13987347202727;-0,355811333204773
0,113104510515968;0,0726860797535749;0,970482231337495;0,99;1,14831374786539;-0,316002745382649
0,12124857201897;0,0697119255944587;0,961351397447873;0,98;1,11457133058477;-0,297493590016872
0,120473726113996;0,0718694578850058;0,955392643549471;0,98;1,11777503078276;-0,275858568587207
0,12201496037722;0,0627867092732497;0,969335144588627;1;1,09468251941025;-0,241684658446188
0,115943596516813;0,062306747429676;0,960323568413057;0,99;1,09639197548122;-0,215850997553112
0,11618534664753;0,0753711660239537;0,944304865737825;0,98;1,08137164728777;-0,231036890627403
0,120358993489863;0,065169521736269;0,873754517722396;0,99;1,08261840887015;-0,235046755577124
0,113274044500903;0,0698433245926378;0,966662365418448;0,97;1,07130519243015;-0,199411853633822
0,116277293130614;0,0786805494335512;0,913543739158344;0,98;1,07345874078026;-0,156493988615228
0,134683335212818;0,0784481182571388;0,910310324457381;0,95;1,0670302618466;-0,11069502028261
0,116484126870838;0,0743666616572466;0,944930316191088;0,97;1,06707148184166;-0,121514244234828
0,12229191469439;0,0711760684610814;0,957451731662533;0,97;1,06035654005449;-0,0904933157060998
0,128261019693736;0,0693987004025805;0,903362142436755;0,95;1,06205963498239;-0,129280910548833
0,114431452010372;0,0672733932528715;0,941840709208502;1;1,053785770199;-0,143912968325593
0,117589363539307;0,0635208075787895;0,884575769114405;0,98;1,05594432216171;-0,115476691081911
0,116680229119563;0,070457627593505;0,950759710754378;1;1,05126086173358;-0,104083111600267
0,134777319484725;0,0635070482837704;0,953080523287918;0,99;1,05038723254532;-0,121716473039181
0,121822827425879;0,0720045193329305;0,917116400123801;0,97;1,04666381792577;-0,117992207170708
0,11446831772325;0,0729852155944011;1,01981773660496;0,98;1,04679453527371;-0,128739217306885
0,115282481701039;0,0871802746640525;0,993518565958041;0,98;1,0437022467482;-0,124696163175006
0,113071065515015;0,0702972272070263;0,972358404802711;0,99;1,04404494686412;-0,156986646984598
0,130898686092626;0,0744854265808582;0,959888632843008;0,98;1,04070464093673;-0,119064540861574
0,114837767699269;0,0741056649604797;0,960436740142797;0,99;1,04138843462359;-0,140241466018342
