"Bias";"Emp.SE";"CI.width";"Cov.rate";"R.hat";"Autocorr"
0,116433929237566;0,0735303792276441;0,943520581572103;0,982;1,01722985421271;0,0138605602063217
0,116698162734748;0,0729196602456308;0,948267435049711;0,976;1,01677077767492;0,00884087200606577
0,120924512097521;0,073531899782738;0,963716711583367;0,989;1,01686107273292;0,0117761542115981
0,121386893196185;0,0756480963408242;0,938917162863615;0,978;1,01629133901999;0,0101031218545972
0,118425175338959;0,0759386495535419;0,937801215338809;0,978;1,01641637942318;0,00344593526427686
0,119977959895559;0,0721548047373697;0,944223486304341;0,981;1,01589338475378;0,00293099818007105
0,115107254123127;0,0736481672499292;0,939446118754322;0,979;1,01597280518572;-0,00345414879827092
0,118855060462263;0,0742033984681923;0,929052293298229;0,987;1,01544433604421;0,00633754690550905
0,114755531099817;0,0767917264802618;0,947194730599536;0,982;1,01548866576608;0,00760537069541384
0,118867603741202;0,0758165410864358;0,915748802880712;0,983;1,01505850045881;0,00929055576645703
0,121717367548874;0,0734943063933779;0,916887270163235;0,976;1,01509924476393;0,010683799277325
0,118858881461199;0,0731836270432132;0,928062013419033;0,978;1,01463566499872;0,0139548866367563
0,116743483151045;0,071073767974051;0,936750125567586;0,974;1,01474747427288;0,0127820433934286
0,119513552575358;0,0734109629990179;0,926883713169962;0,98;1,01441491861511;0,0134109585125116
0,119775024523881;0,0739526058813544;0,959864897071205;0,99;1,01451645111763;0,00965134447630963
0,116454445621879;0,0729054283645175;0,937017655811415;0,985;1,01415006886284;0,0150941090321163
0,123045901315614;0,0738684660961419;0,926762228547846;0,98;1,01423601990128;0,0176419775116405
0,119451260746003;0,0721558327961395;0,945458180052982;0,983;1,01385928280696;0,0161216465050712
0,119936074519684;0,0728188566454155;0,935415503230138;0,977;1,01388656150675;0,0218090427487285
0,119083800269693;0,076245111128404;0,944502110023505;0,976;1,01353728008142;0,0184854075846127
0,119756329965991;0,0759061647221567;0,954361328798308;0,988;1,01357210752974;0,0193632325815113
0,119099766535941;0,0770456398771295;0,946243743131383;0,981;1,01318278727389;0,0193123778337207
0,120666943709098;0,0739973271825513;0,94905125939066;0,98;1,01326318055703;0,020037870432498
0,118330025239813;0,0731331030191739;0,940299858160987;0,982;1,01298906009333;0,0194614845196919
